"provincia","anio","hoteles","restaurantes","vab_total","porc_hoteles","porc_restaurantes","porc_hyr"
"Salta",2005,33.8249006337107,92.948572969223,7804.94905476705,0.00433377596655181,0.0119089275685217,0.0162427035350735
"Salta",2006,35.6836256807219,109.327279411181,8573.354092507,0.00416215465915597,0.0127519846062035,0.0169141392653595
"Salta",2007,37.7393781720968,137.633307077924,9204.38366453522,0.00410015266068361,0.0149530171811753,0.0190531698418589
"Salta",2008,33.8164159968338,151.075695005165,9590.55993453525,0.00352601060080571,0.0157525416697671,0.0192785522705728
"Salta",2009,35.8707338097423,150.412488112912,9179.51506205182,0.003907693768926,0.0163856682075416,0.0202933619764676
"Salta",2010,42.8018959792813,164.224683212077,9908.62592826811,0.00431966009102964,0.0165739108934937,0.0208935709845233
"Salta",2011,45.4784609231858,171.290463742104,10451.4068260126,0.00435142002223031,0.0163892255457684,0.0207406455679987
"Salta",2012,45.5460405994811,168.551983540573,9919.34994974532,0.00459163562433348,0.0169922408620033,0.0215838764863368
"Salta",2013,46.2140619953884,175.059724814037,9502.62943306399,0.00486329203100234,0.0184222405016578,0.0232855325326601
"Salta",2014,51.332954206668,171.134257149508,10020.6637966453,0.0051227099569844,0.0170781358024206,0.022200845759405
"Salta",2015,50.8358946072227,170.505562465624,10794.8939944958,0.00470925371135125,0.0157950196224773,0.0205042733338286
"Salta",2016,50.9627310680105,178.93976783526,10431.2056821042,0.00488560312404177,0.0171542747107604,0.0220398778348021
"Salta",2017,51.9793459923456,186.64579182375,10819.7463432962,0.00480411872359202,0.0172504775899292,0.0220545963135213
"Salta",2018,49.9844889318446,192.115213459943,10709.291413273,0.00466739460184026,0.0179391153014883,0.0226065099033286
"Salta",2019,55.9736158971041,196.493321485776,10816.2164512222,0.00517497187205229,0.0181665485682448,0.023341520440297
"Salta",2020,12.5997160917105,116.017285179137,9911.73605681791,0.00127119164790951,0.0117050418326397,0.0129762334805492
"Salta",2021,40.2197001679701,137.645433434079,10724.0015078879,0.00375043775762126,0.0128352680044698,0.016585705762091
"Salta",2022,50.1258701776741,156.960032440095,11152.573495717,0.00449455636377776,0.0140738846061291,0.0185684409699068
"Salta",2023,52.9692417017258,189.412065968474,11613.8511657176,0.00456086796239331,0.0163091521723294,0.0208700201347227
"San Juan",2004,16.7427522068565,45.8862146875445,4791.38168783071,0.00349434741326917,0.00957682307049084,0.01307117048376
"San Juan",2005,18.5827277010058,72.8851750081881,5256.1746045536,0.00353540913289048,0.0138665817807965,0.017401990913687
"San Juan",2006,21.6855825253714,79.6244890338858,5878.56413978553,0.00368892505205575,0.0135448873467239,0.0172338123987796
"San Juan",2007,22.8166307345345,102.256585768208,6263.18481364202,0.00364297580439219,0.0163266115899183,0.0199695873943105
"San Juan",2008,27.9489096977711,105.420160331395,6694.73336645071,0.00417476069141623,0.0157467302371871,0.0199214909286034
"San Juan",2009,25.8761767177012,114.129440990157,6762.17027042128,0.00382660827558386,0.0168776349050801,0.0207042431806639
"San Juan",2010,28.1402240775035,126.799541828785,7877.72092691684,0.00357212756564568,0.0160959677304044,0.0196680952960501
"San Juan",2011,31.0350129977414,164.462331724583,8291.94963570466,0.00374278841059362,0.0198339761998092,0.0235767646104028
"San Juan",2012,31.4366670628769,191.756556501932,8364.79515436135,0.00375821122726311,0.0229242381867476,0.0266824494140107
"San Juan",2013,30.8771426871718,213.123707567057,8571.77442147999,0.00360218796819907,0.0248634293306869,0.0284656172988859
"San Juan",2014,23.8313210838283,152.144536495075,8160.63077947294,0.00292027929308762,0.0186437226001911,0.0215640018932787
"San Juan",2015,19.8553672240859,147.60756499996,7890.64585510047,0.00251631711632977,0.0187066518648213,0.0212229689811511
"San Juan",2016,19.7964735111336,152.877878623775,7514.0646169664,0.00263458920308379,0.0203455634755368,0.0229801526786206
"San Juan",2017,20.4534569557424,164.746325487903,7687.30312828606,0.00266068042516526,0.0214309651562595,0.0240916455814247
"San Juan",2018,21.181872854098,163.218252964249,7573.83207243594,0.00279671804860672,0.021550286750912,0.0243470047995188
"San Juan",2019,27.9927957514884,151.449273370949,7342.34498425865,0.0038125143685706,0.0206268261292057,0.0244393404977763
"San Juan",2020,8.66319503858314,87.7778558162317,6599.16228661312,0.00131277193412216,0.0133013634161256,0.0146141353502478
"San Juan",2021,17.0244255302086,120.381711012555,7362.78452039534,0.00231222650656826,0.0163500250046828,0.018662251511251
"San Juan",2022,25.6506123617647,138.297966138912,7844.68713454356,0.00326980693070779,0.0176295069219428,0.0208993138526506
"San Juan",2023,24.0479185767573,134.570323918622,7740.46991289905,0.00310677760489487,0.0173852912591739,0.0204920688640688
"San Luis",2004,20.3311394849274,40.269357999857,4486.51860352124,0.00453160708371309,0.00897563602394329,0.0135072431076564
"San Luis",2005,22.3763432197287,47.1911039378464,4784.65167130599,0.00467669221438245,0.00986301766142265,0.0145397098758051
"San Luis",2006,27.4745193497344,53.5633520242093,4948.98224194181,0.00555154939067923,0.010823104510311,0.0163746539009902
"San Luis",2007,32.0323952520725,69.2728063249536,5283.48361168461,0.00606274148011583,0.0131111992420596,0.0191739407221754
"San Luis",2008,32.1039197846403,72.3212891192262,5472.06657885175,0.0058668730217418,0.0132164490466419,0.0190833220683837
"San Luis",2009,29.8387499987934,81.1894798711048,5191.37238961268,0.00574775757918989,0.0156393095655313,0.0213870671447212
"San Luis",2010,31.7104221408735,94.7525538740732,5558.1624839006,0.00570519883733586,0.0170474602260238,0.0227526590633597
"San Luis",2011,33.8747044417941,111.454498166131,5904.01020636449,0.00573757552202016,0.018877761770463,0.0246153372924832
"San Luis",2012,32.350619505765,119.732743851504,5819.02647473116,0.00555945563166726,0.0205760782102363,0.0261355338419036
"San Luis",2013,36.1038230583644,121.043509675355,6228.93115487381,0.00579615060123358,0.0194324686957962,0.0252286192970298
"San Luis",2014,36.7422775635376,120.878052555383,6085.01611059336,0.00603815616848955,0.0198648697650853,0.0259030259335749
"San Luis",2015,37.3698259325382,128.553597627852,6427.08067169149,0.00581443237473836,0.0200018646403607,0.0258162970150991
"San Luis",2016,33.9841164887599,136.59319167576,6225.77792457226,0.00545861367053094,0.0219399396076507,0.0273985532781816
"San Luis",2017,33.446338652396,136.591648195169,6310.85027132787,0.00529981495589477,0.0216439373971122,0.026943752353007
"San Luis",2018,34.3138370138254,142.858665102239,5962.77232523844,0.00575467838484899,0.0239584302921588,0.0297131086770078
"San Luis",2019,40.8265533172244,144.474017578914,5815.62420290698,0.00702014983994615,0.0248423922416957,0.0318625420816418
"San Luis",2020,14.9789818904761,76.515089848278,5071.68028355058,0.00295345547294429,0.0150867336997653,0.0180401891727096
"San Luis",2021,32.564634045676,84.5866821709945,5970.13113543529,0.0054545927563284,0.0141683122618423,0.0196229050181707
"San Luis",2022,44.5177267530288,104.287208339524,6234.93894916019,0.00714004212647907,0.0167262597420575,0.0238663018685365
"San Luis",2023,38.771721918747,108.909234051587,6074.73654946847,0.00638245323118407,0.0179282234158972,0.0243106766470813
"Santa Cruz",2004,41.2015662110115,34.4850867704615,7427.58479029961,0.00554710142990499,0.00464283986572578,0.0101899412956308
"Santa Cruz",2005,63.0609175270496,45.1644944844512,7584.31811617815,0.00831464563604393,0.00595498419140813,0.0142696298274521
"Santa Cruz",2006,43.3868190642953,53.7427852423704,8245.58177957731,0.00526182629972283,0.00651776753648612,0.011779593836209
"Santa Cruz",2007,55.397811000247,64.6226902490443,8248.96001444384,0.00671573275943222,0.00783404091375042,0.0145497736731826
"Santa Cruz",2008,63.5690604169868,72.3255607615207,8251.8041145295,0.00770365601687715,0.00876481794256026,0.0164684739594374
"Santa Cruz",2009,58.6457625203661,70.2621085051725,8433.21644523301,0.00695413937270831,0.00833159079474227,0.0152857301674506
"Santa Cruz",2010,68.3920452708038,74.8571325099457,8619.34364673516,0.00793471615402054,0.0086847833869926,0.0166194995410131
"Santa Cruz",2011,67.3201213976857,91.592177277967,8599.20756973665,0.00782864244777701,0.0106512346091411,0.0184798770569181
"Santa Cruz",2012,38.1106049225035,96.5647642838681,9216.29961297961,0.00413513085759833,0.0104776068855089,0.0146127377431072
"Santa Cruz",2013,29.383891251843,105.865903030757,9318.38989470373,0.00315332279330186,0.0113609651696295,0.0145142879629314
"Santa Cruz",2014,52.8295888398025,106.095605545732,9435.88055944242,0.00559879796135574,0.011243847871682,0.0168426458330377
"Santa Cruz",2015,77.0033980419932,105.933559777835,10311.903672418,0.0074674279830561,0.0102729392305306,0.0177403672135867
"Santa Cruz",2016,63.7884481931357,102.746171718231,9534.39617747987,0.00669035007626422,0.0107763690333024,0.0174667191095666
"Santa Cruz",2017,43.3100438931306,96.4334379809249,9315.96164934317,0.00464901483317981,0.0103514206703206,0.0150004355035004
"Santa Cruz",2018,71.9226963179307,92.2673063730149,9190.0808010506,0.00782612230239679,0.010039879775863,0.0178660020782598
"Santa Cruz",2019,79.0163904196388,94.2786773542604,8994.2510738714,0.00878521066075018,0.0104821042441369,0.0192673149048871
"Santa Cruz",2020,29.3191531263184,57.6671096493582,7784.12493741895,0.00376653167337779,0.0074082970292714,0.0111748287026492
"Santa Cruz",2021,64.9394949555357,76.5089587731212,8274.13049018968,0.00784849780076976,0.00924676724204857,0.0170952650428183
"Santa Cruz",2022,85.5844999136977,89.3105457330208,8406.63453448718,0.0101805900521306,0.0106238168635303,0.0208044069156609
"Santa Cruz",2023,82.1274808636436,94.2601325188511,8409.22726805484,0.00976635286997551,0.0112091312928274,0.0209754841628029
"Santa Fe",2004,55.5438444435323,264.798244485608,34938.5999010332,0.00158975587461619,0.0075789598105154,0.00916871568513159
"Santa Fe",2005,53.9399647921565,305.829419356523,38666.0865155399,0.00139502002020499,0.00790950020849951,0.00930452022870451
"Santa Fe",2006,65.6529039031203,342.052273175417,40611.5950421143,0.00161660490889457,0.00842252742894506,0.0100391323378396
"Santa Fe",2007,56.1274632009498,366.723990167744,43483.6835360635,0.00129077066698823,0.00843359992406344,0.00972437059105167
"Santa Fe",2008,51.875015289443,377.347689752654,44717.8780855076,0.00116005091275239,0.0084384077668244,0.00959845867957679
"Santa Fe",2009,41.9769284513702,389.774459405752,40018.5885993521,0.0010489357551218,0.00973983523776904,0.0107887709928908
"Santa Fe",2010,48.0425144147965,420.682022894029,46302.5259819006,0.00103757869351612,0.00908550913741663,0.0101230878309327
"Santa Fe",2011,51.2336211726432,451.847941875769,47618.0465188038,0.00107592866398691,0.0094890062677674,0.0105649349317543
"Santa Fe",2012,53.469250755243,457.407943209712,45913.2515519001,0.00116457120652415,0.00996243846273141,0.0111270096692556
"Santa Fe",2013,52.8169892581556,465.234879214395,47923.8443109858,0.00110210251321696,0.00970779548058391,0.0108098979938009
"Santa Fe",2014,56.4139628439687,453.687698689125,46266.5643954941,0.00121932465876941,0.00980595176272284,0.0110252764214922
"Santa Fe",2015,52.6047237503283,455.891811931721,47172.4082810729,0.00111515874781901,0.00966437433542352,0.0107795330832425
"Santa Fe",2016,58.2919544262782,457.419891764359,44649.2214865059,0.00130555365772493,0.0102447450713693,0.0115502987290943
"Santa Fe",2017,63.9273065006059,479.404296089063,47253.4677916784,0.0013528595781041,0.0101453780747386,0.0114982376528428
"Santa Fe",2018,65.3663806602507,488.577305792533,45126.7020369173,0.00144850781709631,0.0108267895445326,0.0122752973616289
"Santa Fe",2019,65.5961535436629,495.731514401851,45613.2889641785,0.00143809304334922,0.0108681378970757,0.0123062309404249
"Santa Fe",2020,17.7944154795656,276.377923514966,42071.1474865617,0.00042296006984952,0.00656929843910833,0.00699225850895785
"Santa Fe",2021,53.1851604624439,336.761958905519,47392.0684022963,0.00112223758648751,0.00710587172618956,0.00822810931267707
"Santa Fe",2022,61.3229066060891,380.230270377603,48243.6940117235,0.00127110719571323,0.00788145017015498,0.00915255736586821
"Santa Fe",2023,58.9715314968793,404.075529235072,46447.5858546898,0.00126963609435742,0.00869960239697308,0.0099692384913305
"Santiago del Estero",2004,17.0570937254673,43.1483896712516,5165.68941377949,0.00330199753782476,0.00835288113841168,0.0116548786762364
"Santiago del Estero",2005,20.7660792890823,52.1742751683231,5201.63404091613,0.00399222227587255,0.0100303625279901,0.0140225848038627
"Santiago del Estero",2006,21.9072040516003,57.8019576032468,6406.16319009137,0.00341970746007297,0.00902286686868219,0.0124425743287552
"Santiago del Estero",2007,22.238829882599,68.5924228688887,7162.09846695394,0.00310507178660129,0.00957714044080453,0.0126822122274058
"Santiago del Estero",2008,16.5515328708413,73.5853874453236,7454.66971731944,0.00222029056933094,0.00987104596657886,0.0120913365359098
"Santiago del Estero",2009,15.0791802884449,79.3387801313906,6372.61920357521,0.00236624530773549,0.0124499483802326,0.0148161936879681
"Santiago del Estero",2010,16.8213135866224,93.3711084956971,8384.79265541707,0.00200616929695391,0.0111357683287939,0.0131419376257478
"Santiago del Estero",2011,17.1353711175658,99.0787432855885,8883.76643366124,0.00192884079579565,0.0111527857047403,0.0130816265005359
"Santiago del Estero",2012,20.7515207808502,106.840013935519,8174.47721813411,0.00253857466686865,0.0130699506628396,0.0156085253297082
"Santiago del Estero",2013,23.0918388668612,99.8255662039625,9182.84877239897,0.00251467049487613,0.0108708711945698,0.0133855416894459
"Santiago del Estero",2014,21.3269622887348,98.2164212541258,10629.100732517,0.00200646911017509,0.00924033215280931,0.0112468012629844
"Santiago del Estero",2015,21.2216911779238,104.520428490629,10455.520674255,0.00202971155995882,0.00999667369488287,0.0120263852548417
"Santiago del Estero",2016,24.6361895396042,112.654132011861,10749.1344608729,0.00229192309662518,0.0104802979646338,0.0127722210612589
"Santiago del Estero",2017,26.435504228455,102.683428564115,11389.7544537177,0.00232098982782076,0.00901542074338559,0.0113364105712064
"Santiago del Estero",2018,27.4844626352384,112.028731498564,10042.6272813302,0.00273678011393827,0.011155321048988,0.0138921011629263
"Santiago del Estero",2019,32.3022081055737,112.007374417256,10559.3539000933,0.00305910838969876,0.0106074079415282,0.0136665163312269
"Santiago del Estero",2020,4.76931799305315,54.1578026129649,9523.96353635282,0.000500770291155435,0.00568647731653375,0.00618724760768919
"Santiago del Estero",2021,23.399588722981,67.4788901144455,10254.3150616324,0.0022819260557473,0.00658053606787692,0.00886246212362422
"Santiago del Estero",2022,34.4390548634517,87.5950888361731,11004.8150922857,0.00312945329609338,0.00795970564717407,0.0110891589432674
"Santiago del Estero",2023,31.6639323668513,123.803515612513,9499.45133722092,0.00333323802005123,0.0130327017021945,0.0163659397222457
"Tucumán",2004,18.614668943224,74.8952550886499,7416.99310237229,0.00250973254070712,0.0100977921989296,0.0126075247396368
"Tucumán",2005,22.6623419813809,87.656157196369,8198.92817431262,0.00276406153335779,0.0106911727158432,0.013455234249201
"Tucumán",2006,23.9076690001023,104.647665615605,9085.140356995,0.00263151344510543,0.011518552438767,0.0141500658838724
"Tucumán",2007,22.8863696513034,134.994388854203,9762.86860857173,0.00234422592056697,0.0138273282440449,0.0161715541646118
"Tucumán",2008,21.9283723576436,168.726477180678,10285.590586673,0.00213195072979631,0.0164041603405152,0.0185361110703115
"Tucumán",2009,20.3006316965517,164.283364887716,9836.8313619414,0.00206373688331129,0.0167008418506926,0.0187645787340038
"Tucumán",2010,23.6853126846448,168.111908083653,10464.523426848,0.00226339143394502,0.0160649368563065,0.0183283282902515
"Tucumán",2011,21.6747897789383,174.685181628163,11355.5421683092,0.00190874107617933,0.0153832533082983,0.0172919943844776
"Tucumán",2012,21.066017438797,182.562830064373,11245.1323200902,0.00187334544753743,0.0162348316469529,0.0181081770944903
"Tucumán",2013,24.9932514459378,182.037215360669,11193.523602466,0.00223283144196271,0.0162627267182038,0.0184955581601665
"Tucumán",2014,32.5694424405515,176.692944568935,10953.2278593584,0.0029735017712358,0.0161315866736004,0.0191050884448362
"Tucumán",2015,31.6211234153638,175.978560663575,11262.9647454252,0.00280753106576203,0.0156245326733402,0.0184320637391022
"Tucumán",2016,38.7378938957775,177.227923564644,11443.9537513191,0.00338500965117168,0.0154865990737,0.0188716087248717
"Tucumán",2017,35.5341054255058,184.376921747157,11819.3781037808,0.00300642767440861,0.0155995450968929,0.0186059727713015
"Tucumán",2018,34.6017138104429,188.805759438423,11939.2913325724,0.00289813799216404,0.0158138162625556,0.0187119542547197
"Tucumán",2019,31.7839221403087,189.054916486707,12039.8950818973,0.00263988364716714,0.0157023724210822,0.0183422560682493
"Tucumán",2020,8.41401586148839,103.04538649612,10853.0198981601,0.000775269550820119,0.00949462798954134,0.0102698975403615
"Tucumán",2021,31.409248940792,119.779857541498,11828.7179814827,0.00265533838831577,0.01012619099796,0.0127815293862758
"Tucumán",2022,35.4921279542397,129.680347901518,11946.7408353563,0.00297086280211261,0.0108548724450212,0.0138257352471338
"Tucumán",2023,30.2759784465467,134.159457596787,11621.8139494094,0.00260509921930778,0.0115437622888125,0.0141488615081202
"Tierra del Fuego",2004,35.76129423064,53.5371253484042,3329.92129374721,0.0107393812273555,0.0160775948215155,0.0268169760488709
"Tierra del Fuego",2005,41.9594821491146,63.9053376725149,3625.8556875563,0.0115722978973258,0.0176248982803794,0.0291971961777052
"Tierra del Fuego",2006,49.2543680154727,74.7280697913275,4100.32468331015,0.0120123092241832,0.0182249152354931,0.0302372244596763
"Tierra del Fuego",2007,51.1571109709499,81.3239449250393,4258.15779145936,0.0120139068292763,0.0190983868864963,0.0311122937157726
"Tierra del Fuego",2008,51.5937124801221,84.5677969341609,4250.45277103787,0.0121384038970333,0.0198961855335499,0.0320345894305832
"Tierra del Fuego",2009,51.6803716711794,78.84634802987,3828.91886421872,0.0134973796791917,0.0205923266660701,0.0340897063452618
"Tierra del Fuego",2010,54.1533451285306,89.0039012910535,4809.21182537941,0.0112603368482856,0.0185069621640198,0.0297672990123054
"Tierra del Fuego",2011,47.8269468354319,100.66420128319,5964.93214082823,0.00801802027353678,0.0168760010854395,0.0248940213589762
"Tierra del Fuego",2012,48.2585862863021,115.343778037881,6423.7369943213,0.00751254080435789,0.0179558687007029,0.0254684095050608
"Tierra del Fuego",2013,60.0781065174359,121.116331530748,6429.33916783911,0.00934436727462739,0.0188380684809097,0.0281824357555371
"Tierra del Fuego",2014,62.1522308479259,126.264621293921,5718.74590997973,0.0108681574293176,0.0220790752520719,0.0329472326813895
"Tierra del Fuego",2015,64.886779823355,129.221709308749,5911.45194120097,0.0109764539183875,0.0218595550795422,0.0328360089979297
"Tierra del Fuego",2016,65.3100839168188,136.353598668468,5631.51541990822,0.0115972485285112,0.0242125943909233,0.0358098429194345
"Tierra del Fuego",2017,62.0485052920127,145.574740194712,5665.80011590318,0.0109514109256785,0.0256935891165843,0.0366450000422628
"Tierra del Fuego",2018,58.8228105004312,141.340222768395,5612.7083694092,0.0104802898402902,0.0251821782757747,0.0356624681160649
"Tierra del Fuego",2019,69.7534575859283,133.926769935707,5082.53404298922,0.0137241496064636,0.0263503930918955,0.0400745426983591
"Tierra del Fuego",2020,21.2124840885289,83.9577068577364,4749.31768704314,0.00446642770316245,0.0176778460381342,0.0221442737412967
"Tierra del Fuego",2021,68.5337018002051,117.112555706396,5446.25506906229,0.012583637918377,0.0215033181922858,0.0340869561106628
"Tierra del Fuego",2022,87.2493404312703,141.2311293986,5848.9925174346,0.0149169861597871,0.0241462318472148,0.0390632180070019
"Tierra del Fuego",2023,86.6127181980611,150.378608408917,5577.54335100767,0.0155288292259375,0.0269614414349193,0.0424902706608568
